User_ID,Job_ID,User_Skills,Job_Requirements,User_Skill_Count,Job_Req_Count,Skill_Overlap_Count,Match_Score_Band,Education_Level,Experience_Years,Location,Job_Role
U102664,J202664,"Python, Pandas, Data Analysis, C++","Kubernetes, SQL, Excel, AWS, Leadership",4,5,0,Low,Bachelor,2,Pune,Backend Developer
U102665,J202665,"Power BI, Leadership, Pandas, Statistics, Java","Tableau, SQL, Communication",5,3,0,Low,High School,6,Pune,Data Analyst
U102666,J202666,"Pandas, C++, Data Analysis, Python, TensorFlow, Machine Learning","Pandas, Docker, Deep Learning, Data Analysis, NumPy",6,5,2,Medium,PhD,8,Bangalore,Software Engineer
U102667,J202667,"Excel, Power BI, Leadership, Statistics, Communication","Docker, Kubernetes, Tableau, Python, SQL, Java, Excel",5,7,1,Low,Bachelor,8,Pune,Backend Developer
U102668,J202668,"Tableau, Excel, Communication, Deep Learning, C++, NumPy","C++, Statistics, Deep Learning, Leadership, Tableau, Kubernetes, Pandas",6,7,3,Medium,Master,0,Delhi,Backend Developer
U102669,J202669,"Docker, Deep Learning, AWS","Docker, Excel, Python, Machine Learning, Kubernetes, C++, SQL",3,7,1,Low,High School,1,Bangalore,ML Engineer
U102670,J202670,"Docker, Leadership, Python, Deep Learning","AWS, Leadership, Tableau, Excel, NLP, Deep Learning, Pandas",4,7,2,Low,Bachelor,6,Hyderabad,Software Engineer
U102671,J202671,"NLP, Deep Learning, Leadership, NumPy, Machine Learning, SQL","Statistics, Pandas, NumPy, Deep Learning, Excel, AWS, Kubernetes",6,7,2,Low,Master,3,Mumbai,Data Scientist
U102672,J202672,"NumPy, Statistics, Deep Learning, Java, C++, Python, Leadership","NLP, Communication, TensorFlow, Machine Learning, Excel, Statistics, Power BI",7,7,1,Low,PhD,6,Delhi,Business Analyst
U102673,J202673,"Kubernetes, Deep Learning, Python, Docker","Java, Data Analysis, Pandas, Kubernetes, C++, NumPy, Leadership",4,7,1,Low,High School,1,Hyderabad,Backend Developer
U102674,J202674,"Java, Leadership, Communication, Excel","NumPy, NLP, Pandas, C++, AWS, SQL, Java",4,7,1,Low,Bachelor,2,Hyderabad,Business Analyst
U102675,J202675,"NLP, Leadership, Python, AWS","Python, Kubernetes, SQL, NLP, C++, Communication",4,6,2,Medium,PhD,8,Bangalore,Backend Developer
U102676,J202676,"Pandas, Java, Communication, Kubernetes, Machine Learning, C++, NLP","Kubernetes, Deep Learning, Docker, Data Analysis, AWS, Machine Learning, Tableau",7,7,2,Low,Master,3,Pune,Data Scientist
U102677,J202677,"Statistics, TensorFlow, Deep Learning, Excel","C++, Java, Docker, Deep Learning, Pandas, AWS, NumPy",4,7,1,Low,Master,10,Chennai,Software Engineer
U102678,J202678,"Excel, Leadership, Java, NumPy, AWS, Kubernetes","Java, Communication, Excel, SQL, Tableau",6,5,2,Medium,High School,10,Delhi,Business Analyst
U102679,J202679,"Pandas, Communication, SQL, TensorFlow, Python","Data Analysis, Machine Learning, AWS, Power BI",5,4,0,Low,Bachelor,4,Bangalore,Backend Developer
U102680,J202680,"Java, Python, TensorFlow, Pandas, NumPy, Excel","Communication, Python, Tableau, Kubernetes",6,4,1,Low,Master,10,Delhi,ML Engineer
U102681,J202681,"Python, AWS, NLP, NumPy, Communication, TensorFlow","Deep Learning, NumPy, Kubernetes, Python, Machine Learning, SQL",6,6,2,Medium,Bachelor,6,Delhi,ML Engineer
U102682,J202682,"Excel, Power BI, NumPy, Python","Machine Learning, Docker, Pandas, SQL, Leadership, Communication, Deep Learning",4,7,0,Low,High School,6,Delhi,DevOps Engineer
U102683,J202683,"Python, Java, AWS, Leadership, SQL, Tableau","NumPy, Statistics, SQL, Excel, Java, Machine Learning, Python",6,7,3,Medium,Bachelor,2,Pune,Software Engineer
U102684,J202684,"Kubernetes, Java, NLP, TensorFlow, Pandas, Deep Learning, AWS","NumPy, Power BI, Python, Statistics, Java, Data Analysis",7,6,1,Low,Bachelor,6,Delhi,Data Scientist
U102685,J202685,"AWS, SQL, Pandas, NumPy, Power BI, Machine Learning, Leadership","Python, NumPy, Excel, Kubernetes, Docker",7,5,1,Low,High School,9,Delhi,Data Scientist
U102686,J202686,"Data Analysis, Python, Power BI, Tableau, C++, SQL, Communication","Communication, AWS, SQL, Python",7,4,3,High,Bachelor,6,Mumbai,DevOps Engineer
U102687,J202687,"Machine Learning, C++, AWS, Data Analysis, Java","Statistics, Docker, C++, Pandas, Leadership, Machine Learning, TensorFlow",5,7,2,Low,PhD,9,Delhi,Software Engineer
U102688,J202688,"Python, Statistics, Machine Learning, Kubernetes, Power BI","NumPy, SQL, Data Analysis",5,3,0,Low,High School,9,Delhi,Business Analyst
U102689,J202689,"Python, Communication, TensorFlow","Deep Learning, C++, Java, Power BI, Python, Excel",3,6,1,Low,PhD,0,Bangalore,Data Scientist
U102690,J202690,"Deep Learning, Leadership, Docker","Python, Docker, Java",3,3,1,Medium,PhD,5,Pune,DevOps Engineer
U102691,J202691,"Excel, NLP, Deep Learning, Leadership","Communication, NLP, Deep Learning, Docker, Kubernetes, TensorFlow, Python",4,7,2,Low,PhD,5,Bangalore,Data Analyst
U102692,J202692,"C++, Machine Learning, Data Analysis","Machine Learning, TensorFlow, Java, Statistics, Excel, NumPy",3,6,1,Low,Bachelor,3,Bangalore,Data Scientist
U102693,J202693,"Excel, Docker, TensorFlow","TensorFlow, Statistics, Leadership, NLP",3,4,1,Low,Bachelor,3,Bangalore,Business Analyst
U102694,J202694,"Tableau, Power BI, Communication, Machine Learning, AWS","TensorFlow, Tableau, Power BI, Communication, AWS, Excel, Kubernetes",5,7,4,Medium,High School,6,Pune,Business Analyst
U102695,J202695,"Statistics, Pandas, Power BI, NLP, Docker","Docker, Power BI, NLP",5,3,3,High,High School,9,Pune,Data Scientist
U102696,J202696,"SQL, Deep Learning, Leadership, Communication, AWS","SQL, Deep Learning, Excel, C++, Power BI",5,5,2,Medium,Master,1,Chennai,Data Analyst
U102697,J202697,"Data Analysis, NumPy, Statistics","Deep Learning, SQL, Excel, Machine Learning, Java",3,5,0,Low,Bachelor,5,Delhi,Data Analyst
U102698,J202698,"Leadership, Python, Machine Learning","Kubernetes, NLP, Deep Learning, AWS, Pandas",3,5,0,Low,High School,9,Delhi,Data Analyst
U102699,J202699,"Statistics, Python, NumPy, Power BI, C++, Pandas","Machine Learning, AWS, NumPy, Communication",6,4,1,Low,Master,9,Hyderabad,Business Analyst
U102700,J202700,"Pandas, Communication, Power BI","Excel, Tableau, C++, Java, Pandas, Docker",3,6,1,Low,High School,9,Chennai,Software Engineer
U102701,J202701,"Communication, Machine Learning, Kubernetes, Excel, C++, TensorFlow","Data Analysis, Excel, Tableau",6,3,1,Medium,PhD,6,Hyderabad,Backend Developer
U102702,J202702,"Pandas, Java, Data Analysis","Power BI, Machine Learning, Data Analysis, AWS, Statistics, C++",3,6,1,Low,PhD,7,Chennai,DevOps Engineer
U102703,J202703,"TensorFlow, Data Analysis, NLP","Java, Excel, Leadership",3,3,0,Low,PhD,8,Pune,ML Engineer
U102704,J202704,"Machine Learning, Tableau, AWS, Data Analysis, Leadership, NLP, Excel","Communication, Python, Power BI",7,3,0,Low,PhD,1,Bangalore,Data Scientist
U102705,J202705,"Java, Excel, Kubernetes, SQL, Data Analysis, C++","Tableau, Pandas, Communication, NLP, Docker, TensorFlow, Data Analysis",6,7,1,Low,Master,9,Pune,Business Analyst
U102706,J202706,"Python, Statistics, Machine Learning, Excel, Java, Tableau, TensorFlow","SQL, NLP, Communication, AWS, Leadership, Kubernetes",7,6,0,Low,High School,4,Hyderabad,Software Engineer
U102707,J202707,"Deep Learning, Statistics, Java","NLP, Power BI, Deep Learning",3,3,1,Medium,Bachelor,10,Bangalore,DevOps Engineer
U102708,J202708,"SQL, Data Analysis, Power BI","AWS, Deep Learning, Power BI, Docker, Statistics, Java, SQL",3,7,2,Low,PhD,2,Mumbai,Business Analyst
U102709,J202709,"TensorFlow, C++, Leadership, Communication, Tableau, SQL","Deep Learning, Tableau, Communication, SQL, C++, Docker, Statistics",6,7,4,Medium,Bachelor,10,Pune,Business Analyst
U102710,J202710,"Docker, Java, NLP, Pandas, AWS, NumPy, Power BI","C++, Communication, Machine Learning, Power BI",7,4,1,Low,Master,9,Bangalore,Data Analyst
U102711,J202711,"Python, Docker, Java, AWS, Data Analysis, NumPy, Tableau","Pandas, Excel, TensorFlow, Statistics, Java",7,5,1,Low,PhD,5,Pune,ML Engineer
U102712,J202712,"Communication, Python, NumPy, Java, Statistics","Statistics, Pandas, Excel, SQL, Docker, Kubernetes",5,6,1,Low,Master,0,Pune,Data Analyst
U102713,J202713,"Docker, Java, Tableau","Tableau, AWS, NLP",3,3,1,Medium,High School,8,Bangalore,DevOps Engineer
U102714,J202714,"Kubernetes, NumPy, Leadership","Machine Learning, Leadership, NLP, Excel, Python, Communication",3,6,1,Low,Bachelor,7,Pune,Data Scientist
U102715,J202715,"C++, Leadership, Excel","Power BI, Excel, Pandas, Statistics, Kubernetes, Python, C++",3,7,2,Low,Bachelor,5,Mumbai,Business Analyst
U102716,J202716,"Statistics, SQL, Excel, Java, C++, NLP, Deep Learning","Machine Learning, C++, Docker, Statistics, Communication, TensorFlow",7,6,2,Medium,PhD,5,Delhi,ML Engineer
U102717,J202717,"Communication, Tableau, Kubernetes","TensorFlow, NLP, Java, Pandas, AWS, Communication",3,6,1,Low,Bachelor,3,Delhi,ML Engineer
U102718,J202718,"NumPy, Communication, Docker, Machine Learning, Tableau, Kubernetes, Power BI","Tableau, Machine Learning, Excel, Deep Learning, NLP",7,5,2,Medium,PhD,4,Chennai,Software Engineer
U102719,J202719,"Python, Kubernetes, NumPy, Power BI","NumPy, Deep Learning, TensorFlow",4,3,1,Medium,PhD,7,Mumbai,Data Scientist
U102720,J202720,"SQL, Pandas, Data Analysis, Java, Communication","Statistics, NumPy, Data Analysis, Docker, Excel, SQL, Python",5,7,2,Low,Bachelor,2,Mumbai,DevOps Engineer
U102721,J202721,"Data Analysis, Machine Learning, Excel","Tableau, Communication, Leadership",3,3,0,Low,Bachelor,6,Hyderabad,Data Analyst
U102722,J202722,"Machine Learning, Deep Learning, Data Analysis, Tableau, Statistics, C++, Excel","AWS, Java, Leadership, Python, Data Analysis, Pandas, Statistics",7,7,2,Low,Master,4,Hyderabad,Data Scientist
U102723,J202723,"Kubernetes, Leadership, Python, AWS, TensorFlow, Machine Learning","SQL, Machine Learning, C++, Statistics, AWS, Communication, Tableau",6,7,2,Low,High School,10,Hyderabad,Software Engineer
U102724,J202724,"Pandas, Kubernetes, Excel, Deep Learning, Tableau","C++, Docker, Python, NLP, Excel, Java, Machine Learning",5,7,1,Low,Bachelor,3,Bangalore,Data Scientist
U102725,J202725,"Java, TensorFlow, Pandas, Statistics, Python, AWS, Kubernetes","Statistics, NLP, Excel",7,3,1,Medium,Bachelor,6,Bangalore,ML Engineer
U102726,J202726,"NumPy, Tableau, Statistics, Power BI, Deep Learning, Python","Power BI, Pandas, Tableau, SQL",6,4,2,Medium,Bachelor,10,Pune,Business Analyst
U102727,J202727,"Deep Learning, AWS, SQL, Python, Data Analysis, Leadership","Python, Power BI, Statistics, Communication, Excel, C++, Data Analysis",6,7,2,Low,Bachelor,6,Bangalore,Data Analyst
U102728,J202728,"Python, Data Analysis, NumPy, C++, Kubernetes, NLP","Excel, Kubernetes, Pandas, Leadership, C++",6,5,2,Medium,High School,1,Hyderabad,ML Engineer
U102729,J202729,"Machine Learning, AWS, Data Analysis, Excel","Python, SQL, Tableau, Machine Learning",4,4,1,Low,PhD,9,Delhi,Data Scientist
U102730,J202730,"Docker, Python, SQL, Pandas, Kubernetes","Power BI, Docker, Machine Learning, Deep Learning",5,4,1,Low,Bachelor,2,Delhi,ML Engineer
U102731,J202731,"Java, Pandas, Data Analysis, SQL","Communication, NLP, Tableau",4,3,0,Low,Bachelor,5,Delhi,Backend Developer
U102732,J202732,"Java, NLP, TensorFlow, C++","Data Analysis, NumPy, SQL, Tableau, Communication, Java",4,6,1,Low,PhD,1,Pune,Data Scientist
U102733,J202733,"TensorFlow, Deep Learning, Statistics, Data Analysis, NumPy, Docker, NLP","Python, Kubernetes, Communication",7,3,0,Low,Master,2,Chennai,Backend Developer
U102734,J202734,"Power BI, Java, Python, Docker, Pandas, C++","AWS, Kubernetes, TensorFlow, Docker, Pandas, Python",6,6,3,Medium,PhD,4,Hyderabad,Business Analyst
U102735,J202735,"TensorFlow, Python, Communication, Deep Learning, Power BI","Data Analysis, Docker, SQL, Leadership, Pandas, Power BI",5,6,1,Low,High School,8,Pune,Data Analyst
U102736,J202736,"Excel, NLP, NumPy, Python","Deep Learning, SQL, Java",4,3,0,Low,PhD,8,Hyderabad,Software Engineer
U102737,J202737,"Communication, Statistics, Power BI, C++, Machine Learning, Docker","C++, Leadership, Deep Learning, Java, NLP, Communication, Docker",6,7,3,Medium,Master,9,Mumbai,Software Engineer
U102738,J202738,"Java, Leadership, NLP","Machine Learning, NumPy, Statistics, Pandas",3,4,0,Low,Bachelor,2,Hyderabad,Data Scientist
U102739,J202739,"SQL, Tableau, Pandas","AWS, Data Analysis, Kubernetes, Machine Learning",3,4,0,Low,Master,9,Hyderabad,Data Scientist
U102740,J202740,"NLP, Leadership, Kubernetes","Kubernetes, Pandas, SQL, C++",3,4,1,Low,PhD,0,Bangalore,DevOps Engineer
U102741,J202741,"Pandas, Machine Learning, SQL, AWS, Communication, Docker","Statistics, NumPy, Excel, Kubernetes, NLP",6,5,0,Low,PhD,7,Delhi,DevOps Engineer
U102742,J202742,"Excel, Statistics, Deep Learning","Python, C++, AWS, Excel, NLP, Docker, TensorFlow",3,7,1,Low,High School,1,Delhi,ML Engineer
U102743,J202743,"Machine Learning, AWS, Docker, NLP, Statistics, Power BI, Pandas","Deep Learning, Python, Communication, Java, Kubernetes, C++",7,6,0,Low,Bachelor,10,Mumbai,Software Engineer
U102744,J202744,"Leadership, NumPy, Communication, Excel","Deep Learning, SQL, Kubernetes, Docker, Machine Learning, Statistics",4,6,0,Low,Master,7,Chennai,ML Engineer
U102745,J202745,"Data Analysis, Statistics, Python","Data Analysis, Docker, Java, C++, Communication, Power BI, Excel",3,7,1,Low,PhD,7,Bangalore,Backend Developer
U102746,J202746,"Communication, Data Analysis, Statistics, Kubernetes","Leadership, Data Analysis, NLP",4,3,1,Medium,High School,10,Mumbai,ML Engineer
U102747,J202747,"SQL, Statistics, Python, Data Analysis, Kubernetes, C++, TensorFlow","SQL, Docker, TensorFlow, Tableau, Deep Learning",7,5,2,Medium,PhD,6,Pune,Backend Developer
U102748,J202748,"Excel, Kubernetes, NumPy","Deep Learning, Pandas, TensorFlow, Communication, Machine Learning",3,5,0,Low,PhD,8,Delhi,DevOps Engineer
U102749,J202749,"NLP, Docker, Power BI, Tableau","Java, Python, Communication, Tableau, Excel, Statistics",4,6,1,Low,Master,7,Bangalore,Data Scientist
U102750,J202750,"C++, Power BI, SQL, Statistics, Deep Learning","Power BI, Deep Learning, AWS, TensorFlow, Leadership, Communication",5,6,2,Medium,Master,8,Delhi,Data Analyst
U102751,J202751,"Deep Learning, AWS, SQL, Data Analysis","Data Analysis, Pandas, Tableau, Docker, SQL",4,5,2,Medium,High School,4,Delhi,Data Scientist
U102752,J202752,"Data Analysis, NLP, Tableau, Java, AWS","Tableau, C++, NumPy, Data Analysis, Pandas, Deep Learning",5,6,2,Medium,PhD,7,Delhi,Data Scientist
U102753,J202753,"Leadership, NLP, TensorFlow","Data Analysis, Pandas, NumPy, Communication, NLP, Docker",3,6,1,Low,High School,6,Delhi,Software Engineer
U102754,J202754,"TensorFlow, NLP, Power BI, Deep Learning, Docker","Java, Communication, Power BI",5,3,1,Medium,PhD,9,Pune,Backend Developer
U102755,J202755,"Communication, SQL, Machine Learning, Data Analysis, Docker, NumPy","Tableau, SQL, Java, Deep Learning",6,4,1,Low,High School,2,Hyderabad,Software Engineer
U102756,J202756,"Communication, Deep Learning, Python, Pandas, NLP","C++, Java, Statistics, Machine Learning, Docker, Tableau",5,6,0,Low,Master,5,Bangalore,Backend Developer
U102757,J202757,"NumPy, Docker, Statistics, Kubernetes","Pandas, Communication, Excel, Deep Learning, Data Analysis, Machine Learning",4,6,0,Low,PhD,8,Hyderabad,Software Engineer
U102758,J202758,"NLP, Java, C++, Deep Learning","Statistics, TensorFlow, SQL, Pandas, Tableau, Excel",4,6,0,Low,Master,3,Bangalore,Software Engineer
U102759,J202759,"NLP, Pandas, Excel, Power BI, Machine Learning, SQL","Pandas, SQL, Java, Docker, Communication, Python, Excel",6,7,3,Medium,Bachelor,6,Mumbai,Data Analyst
U102760,J202760,"Leadership, Machine Learning, AWS, NLP, C++, Data Analysis, Pandas","C++, Python, TensorFlow, Data Analysis, Excel",7,5,2,Medium,High School,0,Delhi,Business Analyst
U102761,J202761,"Deep Learning, Docker, Machine Learning, Python, SQL","NumPy, Docker, Power BI, Tableau, SQL, Pandas",5,6,2,Medium,High School,2,Bangalore,DevOps Engineer
U102762,J202762,"Python, Communication, Statistics, Excel, Deep Learning, SQL","Data Analysis, Statistics, C++, Java",6,4,1,Low,High School,8,Mumbai,Data Scientist
U102763,J202763,"Deep Learning, Leadership, Pandas, Java","Docker, Pandas, TensorFlow, NumPy",4,4,1,Low,Master,10,Pune,ML Engineer
U102764,J202764,"NLP, Tableau, Communication, AWS, C++, Java","NumPy, Pandas, Statistics, Deep Learning",6,4,0,Low,PhD,2,Chennai,DevOps Engineer
U102765,J202765,"Communication, Docker, Kubernetes","Statistics, Java, TensorFlow, Python",3,4,0,Low,PhD,7,Chennai,DevOps Engineer
U102766,J202766,"SQL, Data Analysis, NLP","NumPy, C++, SQL",3,3,1,Medium,PhD,8,Pune,Data Scientist
U102767,J202767,"TensorFlow, Docker, Communication, NLP, Deep Learning, Statistics, Pandas","TensorFlow, Excel, Machine Learning, NumPy",7,4,1,Low,PhD,10,Mumbai,ML Engineer
U102768,J202768,"Pandas, Tableau, AWS, Docker","Docker, Python, Kubernetes",4,3,1,Medium,PhD,8,Chennai,Data Scientist
U102769,J202769,"Leadership, Deep Learning, Statistics","Docker, Tableau, Pandas, Kubernetes, Java, NLP",3,6,0,Low,Master,6,Chennai,Software Engineer
U102770,J202770,"TensorFlow, C++, Tableau","Leadership, Data Analysis, TensorFlow, Python, AWS, NumPy, Java",3,7,1,Low,PhD,9,Bangalore,ML Engineer
U102771,J202771,"Kubernetes, Excel, Power BI, Machine Learning","Docker, Machine Learning, Power BI, Pandas",4,4,2,Medium,Master,5,Bangalore,Software Engineer
U102772,J202772,"Deep Learning, Excel, Pandas, Machine Learning, NLP, Python, Power BI","Statistics, TensorFlow, Tableau, Python, C++",7,5,1,Low,Bachelor,5,Hyderabad,Data Scientist
U102773,J202773,"Java, NumPy, NLP, Leadership, SQL, Statistics, Machine Learning","AWS, NumPy, Leadership, Kubernetes, Power BI",7,5,2,Medium,High School,4,Pune,Software Engineer
U102774,J202774,"Kubernetes, SQL, Data Analysis, Tableau, Java","Excel, Docker, Kubernetes, Statistics, AWS",5,5,1,Low,High School,9,Mumbai,Software Engineer
U102775,J202775,"AWS, C++, Python, NLP","Deep Learning, Docker, Data Analysis, NLP, Java, C++, Leadership",4,7,2,Low,PhD,3,Mumbai,Business Analyst
U102776,J202776,"SQL, Power BI, Data Analysis, Deep Learning, Communication, C++","Pandas, Kubernetes, SQL",6,3,1,Medium,High School,4,Delhi,DevOps Engineer
U102777,J202777,"AWS, Tableau, Docker","Deep Learning, Tableau, C++, Java, Python, Communication, Power BI",3,7,1,Low,Bachelor,5,Chennai,Business Analyst
U102778,J202778,"Java, Leadership, AWS","NumPy, Java, Tableau, Python, Power BI",3,5,1,Low,Bachelor,8,Hyderabad,ML Engineer
U102779,J202779,"Leadership, Communication, Power BI, Docker, Kubernetes, Deep Learning","AWS, Kubernetes, Deep Learning",6,3,2,Medium,High School,7,Bangalore,Data Analyst
U102780,J202780,"TensorFlow, Statistics, Tableau, Deep Learning","TensorFlow, Communication, Leadership, Java",4,4,1,Low,PhD,1,Bangalore,Data Scientist
U102781,J202781,"NumPy, NLP, Communication, Kubernetes, Pandas, TensorFlow","C++, SQL, Tableau, Leadership, TensorFlow, Pandas, Java",6,7,2,Low,High School,10,Hyderabad,Business Analyst
U102782,J202782,"Python, Excel, Data Analysis, Pandas, NumPy, Kubernetes","C++, Java, Kubernetes, Excel, Statistics, Data Analysis, NLP",6,7,3,Medium,PhD,2,Bangalore,Data Scientist
U102783,J202783,"AWS, C++, NumPy, Leadership, TensorFlow, NLP, Python","Kubernetes, AWS, Docker, Statistics",7,4,1,Low,PhD,5,Chennai,Data Analyst
U102784,J202784,"Deep Learning, Power BI, Docker, Excel, Statistics, Machine Learning, TensorFlow","Communication, Deep Learning, Tableau, Data Analysis, Pandas, Java, Power BI",7,7,2,Low,PhD,2,Delhi,Backend Developer
U102785,J202785,"Deep Learning, Communication, SQL","SQL, NumPy, C++, Leadership, Power BI, Kubernetes, NLP",3,7,1,Low,Bachelor,0,Hyderabad,ML Engineer
